20160930,79438.66 ,3802025998,S_0102100_0195,COBK
20160930,1666884.04 ,3802025998,S_0102100_0051,COBK
20160930,403949.07 ,3802025998,S_0102100_0072,COBK
20160930,215517.40 ,3802025998,S_0102100_0004,COBK
20160930,1482694.71 ,3802025998,S_0102100_0053,COBK
20160930,274051.99 ,3802025998,S_0102100_0167,COBK
20160930,2668339.09 ,3802025998,S_0102100_0191,COBK
20160930,515096.45 ,3802025998,S_0102100_0230,COBK
20160930,356348.12 ,3802025998,S_0102100_0252,COBK
20160930,428472.31 ,3802025998,S_0102100_0076,COBK
20160930,121216.16 ,3802025998,S_0102100_0020,COBK
20160930,1765913.22 ,3802025998,S_0102100_0182,COBK
20160930,1803668.08 ,3802025998,S_0102100_0030,COBK
20160930,994063.03 ,3802025998,S_0102100_0345,COBK
20160930,555692.90 ,3802025998,S_0102100_0359,COBK
20160930,720575.11 ,3802025998,S_0102100_0396,COBK
20160930,1503961.96 ,3802025998,S_0102100_0408,COBK
20160930,42705.21 ,3802025998,S_0102100_0414,COBK
20160930,99807.34 ,3802025998,S_0102100_0077,COBK
20160930,68403.57 ,3802025998,S_0102100_0330,COBK
20160930,1473194.30 ,3802025998,S_0102100_0211,COBK
20160930,7605.78 ,3802025998,S_0102100_0329,COBK
20160930,1182956.30 ,3802025998,S_0102100_0492,COBK
20160930,24354.64 ,3802025998,S_0102100_0190,COBK
20160930,572619.43 ,3802025998,S_0102100_0535,COBK
20160930,19579255.43 ,3802025998,S_0102100_0546,COBK
20160930,71188.26 ,3802025998,S_0102100_0540,COBK
20160930,78462.96 ,3802025998,S_0102100_0557,COBK
20160930,171409.37 ,3802025998,S_0102100_0568,COBK
20160930,911169.33 ,3802025998,S_0102100_0571,COBK
20160930,26516.26 ,3802025998,S_0102100_0569,COBK
20160930,96293.69 ,3802025998,S_0102100_0034,COBK
20160930,39959.38 ,3802025998,S_0102100_0572,COBK
20160930,79041.26 ,3802025998,S_0102100_0573,COBK
20161031,50103.02 ,3802025999,S_0102100_0330,COBK
20161031,2993858.91 ,3802025999,S_0102100_0392,COBK
20161031,3502119.10 ,3802025999,S_0102100_0396,COBK
20161031,8585746.50 ,3802025999,S_0102100_0449,COBK
20161031,115321.06 ,3802025999,S_0102100_0464,COBK
20161031,2969841.89 ,3802025999,S_0102100_0535,COBK
20161031,26579913.93 ,3802025999,S_0102100_0546,COBK
20161031,245877.43 ,3802025999,S_0102100_0572,COBK
20161031,57797.06 ,3802025999,S_0102100_0574,COBK
20161031,20367562.37 ,3802025999,S_0102100_0001,COBK
20161031,5815701.71 ,3802025999,S_0102100_0002,COBK
20161031,30625548.00 ,3802025999,S_0102100_0010,COBK
20161031,10755784.63 ,3802025999,S_0102100_0016,COBK
20161031,2109610.21 ,3802025999,S_0102100_0019,COBK
20161031,5720178.37 ,3802025999,S_0102100_0020,COBK
20161031,1852786.27 ,3802025999,S_0102100_0021,COBK
20161031,4421058.33 ,3802025999,S_0102100_0024,COBK
20161031,7774330.15 ,3802025999,S_0102100_0025,COBK
20161031,9082254.59 ,3802025999,S_0102100_0040,COBK
20161031,1980209.21 ,3802025999,S_0102100_0044,COBK
20161031,328134.64 ,3802025999,S_0102100_0046,COBK
20161031,2738293.00 ,3802025999,S_0102100_0051,COBK
20161031,8979645.32 ,3802025999,S_0102100_0053,COBK
20161031,7684986.71 ,3802025999,S_0102100_0068,COBK
20161031,1766817.89 ,3802025999,S_0102100_0074,COBK
20161031,38995858.92 ,3802025999,S_0102100_0076,COBK
20161031,12402791.42 ,3802025999,S_0102100_0077,COBK
20161031,3682488.51 ,3802025999,S_0102100_0078,COBK
20161031,9024551.26 ,3802025999,S_0102100_0081,COBK
20161031,5225476.74 ,3802025999,S_0102100_0154,COBK
20161031,2124527.51 ,3802025999,S_0102100_0172,COBK
20161031,1211951.52 ,3802025999,S_0102100_0174,COBK
20161031,5874829.11 ,3802025999,S_0102100_0182,COBK
20161031,17038573.55 ,3802025999,S_0102100_0191,COBK
20161031,215976.31 ,3802025999,S_0102100_0195,COBK
20161031,9853322.93 ,3802025999,S_0102100_0001,COBK
20161031,6798589.37 ,3802025999,S_0102100_0002,COBK
20161031,18740813.76 ,3802025999,S_0102100_0003,COBK
20161031,1817405.84 ,3802025999,S_0102100_0004,COBK
20161031,12442808.27 ,3802025999,S_0102100_0030,COBK
20161031,3100274.63 ,3802025999,S_0102100_0226,COBK
20160630,820791.15 ,3802025063,S_0102100_0074,COBK
20160630,1176487.75 ,3802025063,S_0102100_0076,COBK
20160630,951497.88 ,3802025063,S_0102100_0001,COBK
20160630,185071.34 ,3802025063,S_0102100_0002,COBK
20160630,190549.57 ,3802025063,S_0102100_0003,COBK
20160630,85969.94 ,3802025063,S_0102100_0004,COBK
20160630,52092.67 ,3802025063,S_0102100_0006,COBK
20160630,18409.56 ,3802025063,S_0102100_0033,COBK
20160630,88392.90 ,3802025063,S_0102100_0157,COBK
20160630,120764.54 ,3802025063,S_0102100_0024,COBK
20160630,264588.65 ,3802025063,S_0102100_0001,COBK
20160630,1344401.42 ,3802025063,S_0102100_0010,COBK
20160630,16522.78 ,3802025063,S_0102100_0008,COBK
20160630,169127.40 ,3802025063,S_0102100_0016,COBK
20160630,148275.23 ,3802025063,S_0102100_0019,COBK
20160630,92731.22 ,3802025063,S_0102100_0068,COBK
20160630,11479.75 ,3802025063,S_0102100_0080,COBK
20160630,47945.65 ,3802025063,S_0102100_0154,COBK
20160630,275750.00 ,3802025063,S_0102100_0040,COBK
20160630,337599.75 ,3802025063,S_0102100_0077,COBK
20160630,145728.45 ,3802025063,S_0102100_0078,COBK
20160630,21468.08 ,3802025063,S_0102100_0079,COBK
20160630,9653.42 ,3802025063,S_0102100_0174,COBK
20160630,80083.41 ,3802025063,S_0102100_0183,COBK
20160630,23172.55 ,3802025063,S_0102100_0071,COBK
20160630,77852.54 ,3802025063,S_0102100_0081,COBK
20160630,35323.55 ,3802025063,S_0102100_0163,COBK
20160630,83740.20 ,3802025063,S_0102100_0002,COBK
20160630,41917.04 ,3802025063,S_0102100_0003,COBK
20160630,17343.23 ,3802025063,S_0102100_0157,COBK
20160630,67896.73 ,3802025063,S_0102100_0025,COBK
20160630,3770.74 ,3802025063,S_0102100_0195,COBK
20160630,245658.13 ,3802025063,S_0102100_0061,COBK
20160630,59495.99 ,3802025063,S_0102100_0072,COBK
20160630,35436.83 ,3802025063,S_0102100_0053,COBK
20160630,102762.69 ,3802025063,S_0102100_0191,COBK
20160630,6810.73 ,3802025063,S_0102100_0030,COBK
20160630,27315.00 ,3802025063,S_0102100_0211,COBK
20160630,588.73 ,3802025063,S_0102100_0252,COBK
20160630,130991.21 ,3802025063,S_0102100_0182,COBK
20160630,68046.51 ,3802025063,S_0102100_0030,COBK
20160630,34402.31 ,3802025063,S_0102100_0345,COBK
20160630,46875.28 ,3802025063,S_0102100_0381,COBK
20160630,65525.13 ,3802025063,S_0102100_0359,COBK
20160630,54962.61 ,3802025063,S_0102100_0392,COBK
20160630,10886.47 ,3802025063,S_0102100_0399,COBK
20160630,29735.03 ,3802025063,S_0102100_0408,COBK
20160630,344184.87 ,3802025063,S_0102100_0414,COBK
20160630,1085.37 ,3802025063,S_0102100_0330,COBK
20160630,10939.60 ,3802025063,S_0102100_0374,COBK
20160630,8885.32 ,3802025063,S_0102100_0447,COBK
20160630,73205.28 ,3802025063,S_0102100_0211,COBK
20160630,2397.86 ,3802025063,S_0102100_0329,COBK
20160630,4341.87 ,3802025063,S_0102100_0476,COBK
20160630,993.42 ,3802025063,S_0102100_0328,COBK
20160630,7034.68 ,3802025063,S_0102100_0540,COBK
20160630,4327.59 ,3802025063,S_0102100_0562,COBK
20160630,54244.58 ,3802025063,S_0102100_0560,COBK
20160630,4037.04 ,3802025063,S_0102100_0567,COBK
20160630,44478.54 ,3802025063,S_0102100_0568,COBK
20160630,1703.23 ,3802025063,S_0102100_0570,COBK
20161031,2101.25 ,3802025063,S_0102100_0330,COBK
20161031,125557.96 ,3802025063,S_0102100_0392,COBK
20161031,146873.63 ,3802025063,S_0102100_0396,COBK
20161031,360073.35 ,3802025063,S_0102100_0449,COBK
20161031,4836.39 ,3802025063,S_0102100_0464,COBK
20161031,124550.72 ,3802025063,S_0102100_0535,COBK
20161031,1114721.78 ,3802025063,S_0102100_0546,COBK
20161031,10311.73 ,3802025063,S_0102100_0572,COBK
20161031,2423.92 ,3802025063,S_0102100_0574,COBK
20161031,854185.06 ,3802025063,S_0102100_0001,COBK
20161031,243901.82 ,3802025063,S_0102100_0002,COBK
20161031,1284389.61 ,3802025063,S_0102100_0010,COBK
20161031,451081.50 ,3802025063,S_0102100_0016,COBK
20161031,88473.89 ,3802025063,S_0102100_0019,COBK
20161031,239895.71 ,3802025063,S_0102100_0020,COBK
20161031,77703.08 ,3802025063,S_0102100_0021,COBK
20161031,185412.56 ,3802025063,S_0102100_0024,COBK
20161031,326043.76 ,3802025063,S_0102100_0025,COBK
20161031,380896.15 ,3802025063,S_0102100_0040,COBK
20161031,83047.01 ,3802025063,S_0102100_0044,COBK
20161031,13761.48 ,3802025063,S_0102100_0046,COBK
20161031,114839.91 ,3802025063,S_0102100_0051,COBK
20161031,376592.87 ,3802025063,S_0102100_0053,COBK
20161031,322296.83 ,3802025063,S_0102100_0068,COBK
20161031,74097.70 ,3802025063,S_0102100_0074,COBK
20161031,1635427.91 ,3802025063,S_0102100_0076,COBK
20161031,520154.49 ,3802025063,S_0102100_0077,COBK
20161031,154438.05 ,3802025063,S_0102100_0078,COBK
20161031,378476.16 ,3802025063,S_0102100_0081,COBK
20161031,219148.67 ,3802025063,S_0102100_0154,COBK
20161031,89099.50 ,3802025063,S_0102100_0172,COBK
20161031,50827.43 ,3802025063,S_0102100_0174,COBK
20161031,246381.53 ,3802025063,S_0102100_0182,COBK
20161031,714572.25 ,3802025063,S_0102100_0191,COBK
20161031,9057.72 ,3802025063,S_0102100_0195,COBK
20161031,413233.60 ,3802025063,S_0102100_0001,COBK
20161031,285122.65 ,3802025063,S_0102100_0002,COBK
20161031,785961.66 ,3802025063,S_0102100_0003,COBK
20161031,76219.28 ,3802025063,S_0102100_0004,COBK
20161031,521832.74 ,3802025063,S_0102100_0030,COBK
20161031,130020.87 ,3802025063,S_0102100_0226,COBK
20160831,213571.14 ,3802025063,S_0102100_0074,COBK
20160831,909654.54 ,3802025063,S_0102100_0076,COBK
20160831,2006660.66 ,3802025063,S_0102100_0001,COBK
20160831,586127.50 ,3802025063,S_0102100_0002,COBK
20160831,653147.94 ,3802025063,S_0102100_0003,COBK
20160831,22461.99 ,3802025063,S_0102100_0005,COBK
20160831,85110.17 ,3802025063,S_0102100_0006,COBK
20160831,136850.73 ,3802025063,S_0102100_0157,COBK
20160831,147365.82 ,3802025063,S_0102100_0024,COBK
20160831,392110.14 ,3802025063,S_0102100_0001,COBK
20160831,1229920.11 ,3802025063,S_0102100_0010,COBK
20160831,89693.85 ,3802025063,S_0102100_0008,COBK
20160831,450406.41 ,3802025063,S_0102100_0016,COBK
20160831,759.34 ,3802025063,S_0102100_0017,COBK
20160831,160775.03 ,3802025063,S_0102100_0019,COBK
20160831,46831.29 ,3802025063,S_0102100_0021,COBK
20160831,92432.03 ,3802025063,S_0102100_0044,COBK
20160831,92711.63 ,3802025063,S_0102100_0068,COBK
20160831,14977.82 ,3802025063,S_0102100_0080,COBK
20160831,136288.11 ,3802025063,S_0102100_0154,COBK
20160831,248621.38 ,3802025063,S_0102100_0040,COBK
20160831,54708.98 ,3802025063,S_0102100_0058,COBK
20160831,290142.34 ,3802025063,S_0102100_0077,COBK
20160831,52868.52 ,3802025063,S_0102100_0078,COBK
20160831,17920.28 ,3802025063,S_0102100_0079,COBK
20160831,77088.88 ,3802025063,S_0102100_0183,COBK
20160831,49131.15 ,3802025063,S_0102100_0023,COBK
20160831,63963.26 ,3802025063,S_0102100_0081,COBK
20160831,152905.46 ,3802025063,S_0102100_0002,COBK
20160831,99260.00 ,3802025063,S_0102100_0020,COBK
20160831,45871.10 ,3802025063,S_0102100_0025,COBK
20160831,2879.92 ,3802025063,S_0102100_0195,COBK
20160831,51309.57 ,3802025063,S_0102100_0072,COBK
20160831,41353.43 ,3802025063,S_0102100_0053,COBK
20160831,48883.75 ,3802025063,S_0102100_0191,COBK
20160831,22108.26 ,3802025063,S_0102100_0230,COBK
20160831,6656.07 ,3802025063,S_0102100_0252,COBK
20160831,239406.22 ,3802025063,S_0102100_0182,COBK
20160831,157529.25 ,3802025063,S_0102100_0030,COBK
20160831,161548.70 ,3802025063,S_0102100_0345,COBK
20160831,144827.41 ,3802025063,S_0102100_0408,COBK
20160831,115141.82 ,3802025063,S_0102100_0211,COBK
20160831,1448.37 ,3802025063,S_0102100_0329,COBK
20160831,1866296.23 ,3802025063,S_0102100_0546,COBK
20160831,6788.08 ,3802025063,S_0102100_0540,COBK
20160831,14941.70 ,3802025063,S_0102100_0557,COBK
20160831,18337.20 ,3802025063,S_0102100_0034,COBK
20160930,10094846.07 ,3802025999,S_0102100_0074,COBK
20160930,36535970.15 ,3802025999,S_0102100_0076,COBK
20160930,41592159.02 ,3802025999,S_0102100_0001,COBK
20160930,1393884.29 ,3802025999,S_0102100_0002,COBK
20160930,3019823.95 ,3802025999,S_0102100_0003,COBK
20160930,1957084.74 ,3802025999,S_0102100_0004,COBK
20160930,1314146.64 ,3802025999,S_0102100_0006,COBK
20160930,1387635.03 ,3802025999,S_0102100_0033,COBK
20160930,1392337.90 ,3802025999,S_0102100_0157,COBK
20160930,2574335.13 ,3802025999,S_0102100_0024,COBK
20160930,29519551.22 ,3802025999,S_0102100_0001,COBK
20160930,31403364.63 ,3802025999,S_0102100_0010,COBK
20160930,3083381.46 ,3802025999,S_0102100_0016,COBK
20160930,1534062.85 ,3802025999,S_0102100_0019,COBK
20160930,1525286.42 ,3802025999,S_0102100_0068,COBK
20160930,947470.04 ,3802025999,S_0102100_0080,COBK
20160930,2922035.17 ,3802025999,S_0102100_0040,COBK
20160930,8545170.05 ,3802025999,S_0102100_0077,COBK
20160930,4876896.59 ,3802025999,S_0102100_0078,COBK
20160930,1017194.68 ,3802025999,S_0102100_0183,COBK
20160930,239415.32 ,3802025999,S_0102100_0023,COBK
20160930,60070.65 ,3802025999,S_0102100_0081,COBK
20160930,8506944.45 ,3802025999,S_0102100_0002,COBK
20160930,4614534.66 ,3802025999,S_0102100_0020,COBK
20160930,6595910.80 ,3802025999,S_0102100_0025,COBK
20160930,9585268.88 ,3802025999,S_0102100_0051,COBK
20160930,1239313.71 ,3802025999,S_0102100_0004,COBK
20160930,5973510.58 ,3802025999,S_0102100_0053,COBK
20160930,1575911.68 ,3802025999,S_0102100_0167,COBK
20160930,8561099.29 ,3802025999,S_0102100_0191,COBK
20160930,1488666.06 ,3802025999,S_0102100_0230,COBK
20160930,2463892.01 ,3802025999,S_0102100_0076,COBK
20160930,1386386.37 ,3802025999,S_0102100_0182,COBK
20160930,2511744.14 ,3802025999,S_0102100_0030,COBK
20160930,628551.27 ,3802025999,S_0102100_0345,COBK
20160930,2367185.88 ,3802025999,S_0102100_0359,COBK
20160930,3260691.91 ,3802025999,S_0102100_0408,COBK
20160930,573933.23 ,3802025999,S_0102100_0077,COBK
20160930,2465003.81 ,3802025999,S_0102100_0211,COBK
20160930,6802485.31 ,3802025999,S_0102100_0492,COBK
20160930,140049.17 ,3802025999,S_0102100_0190,COBK
20160930,24347121.03 ,3802025999,S_0102100_0546,COBK
20160930,985674.38 ,3802025999,S_0102100_0568,COBK
20160930,229782.88 ,3802025999,S_0102100_0572,COBK
20160930,454519.78 ,3802025999,S_0102100_0573,COBK
20160229,231034.79 ,3802025063,S_0102100_0074,COBK
20160229,429003.93 ,3802025063,S_0102100_0076,COBK
20160229,223245.57 ,3802025063,S_0102100_0001,COBK
20160229,63485.84 ,3802025063,S_0102100_0002,COBK
20160229,47053.56 ,3802025063,S_0102100_0003,COBK
20160229,63088.15 ,3802025063,S_0102100_0004,COBK
20160229,21991.06 ,3802025063,S_0102100_0006,COBK
20160229,13642.04 ,3802025063,S_0102100_0076,COBK
20160229,48788.61 ,3802025063,S_0102100_0024,COBK
20160229,377835.18 ,3802025063,S_0102100_0001,COBK
20160229,460502.13 ,3802025063,S_0102100_0010,COBK
20160229,274759.31 ,3802025063,S_0102100_0008,COBK
20160229,154713.24 ,3802025063,S_0102100_0016,COBK
20160229,39309.27 ,3802025063,S_0102100_0019,COBK
20160229,13295.90 ,3802025063,S_0102100_0057,COBK
20160229,10668.10 ,3802025063,S_0102100_0068,COBK
20160229,164756.81 ,3802025063,S_0102100_0040,COBK
20160229,24777.03 ,3802025063,S_0102100_0058,COBK
20160229,233221.58 ,3802025063,S_0102100_0077,COBK
20160229,32400.75 ,3802025063,S_0102100_0078,COBK
20160229,6838.82 ,3802025063,S_0102100_0174,COBK
20160229,29898.81 ,3802025063,S_0102100_0183,COBK
20160229,26727.60 ,3802025063,S_0102100_0071,COBK
20160229,57009.30 ,3802025063,S_0102100_0081,COBK
20160229,7872.51 ,3802025063,S_0102100_0163,COBK
20160229,111911.49 ,3802025063,S_0102100_0002,COBK
20160229,18172.80 ,3802025063,S_0102100_0020,COBK
20160229,114215.78 ,3802025063,S_0102100_0025,COBK
20160229,8013.91 ,3802025063,S_0102100_0195,COBK
20160229,203245.93 ,3802025063,S_0102100_0051,COBK
20160229,22815.80 ,3802025063,S_0102100_0004,COBK
20160229,145058.13 ,3802025063,S_0102100_0053,COBK
20160229,57555.61 ,3802025063,S_0102100_0172,COBK
20160229,11563.95 ,3802025063,S_0102100_0027,COBK
20160229,12370.87 ,3802025063,S_0102100_0031,COBK
20160229,115387.77 ,3802025063,S_0102100_0191,COBK
20160229,25418.25 ,3802025063,S_0102100_0230,COBK
20160229,95840.55 ,3802025063,S_0102100_0231,COBK
20160229,33398.62 ,3802025063,S_0102100_0076,COBK
20160229,120389.84 ,3802025063,S_0102100_0182,COBK
20160229,40440.60 ,3802025063,S_0102100_0030,COBK
20160229,224.29 ,3802025063,S_0102100_0367,COBK
20160229,148779.27 ,3802025063,S_0102100_0381,COBK
20160229,513580.29 ,3802025063,S_0102100_0408,COBK
20160229,236948.38 ,3802025063,S_0102100_0409,COBK
20160229,1053.19 ,3802025063,S_0102100_0182,COBK
20160229,4205.15 ,3802025063,S_0102100_0077,COBK
20160229,147980.31 ,3802025063,S_0102100_0458,COBK
20160229,30845.76 ,3802025063,S_0102100_0448,COBK
20160229,21869.39 ,3802025063,S_0102100_0190,COBK
20160229,14401.68 ,3802025063,S_0102100_0271,COBK
20160229,11708.90 ,3802025063,S_0102100_0541,COBK
20160930,287316.41 ,3802025063,S_0102100_0074,COBK
20160930,1039875.58 ,3802025063,S_0102100_0076,COBK
20160930,1183783.28 ,3802025063,S_0102100_0001,COBK
20160930,39672.31 ,3802025063,S_0102100_0002,COBK
20160930,85949.30 ,3802025063,S_0102100_0003,COBK
20160930,55701.95 ,3802025063,S_0102100_0004,COBK
20160930,37402.84 ,3802025063,S_0102100_0006,COBK
20160930,39494.44 ,3802025063,S_0102100_0033,COBK
20160930,39628.29 ,3802025063,S_0102100_0157,COBK
20160930,73269.94 ,3802025063,S_0102100_0024,COBK
20160930,840176.41 ,3802025063,S_0102100_0001,COBK
20160930,893792.93 ,3802025063,S_0102100_0010,COBK
20160930,87758.26 ,3802025063,S_0102100_0016,COBK
20160930,43662.03 ,3802025063,S_0102100_0019,COBK
20160930,43412.23 ,3802025063,S_0102100_0068,COBK
20160930,26966.60 ,3802025063,S_0102100_0080,COBK
20160930,83166.07 ,3802025063,S_0102100_0040,COBK
20160930,243210.01 ,3802025063,S_0102100_0077,COBK
20160930,138804.74 ,3802025063,S_0102100_0078,COBK
20160930,28951.08 ,3802025063,S_0102100_0183,COBK
20160930,6814.17 ,3802025063,S_0102100_0023,COBK
20160930,1709.71 ,3802025063,S_0102100_0081,COBK
20160930,242122.04 ,3802025063,S_0102100_0002,COBK
20160930,131337.47 ,3802025063,S_0102100_0020,COBK
20160930,187730.79 ,3802025063,S_0102100_0025,COBK
20160930,272812.98 ,3802025063,S_0102100_0051,COBK
20160930,35272.97 ,3802025063,S_0102100_0004,COBK
20160930,170016.23 ,3802025063,S_0102100_0053,COBK
20160930,44853.11 ,3802025063,S_0102100_0167,COBK
20160930,243663.38 ,3802025063,S_0102100_0191,COBK
20160930,42369.96 ,3802025063,S_0102100_0230,COBK
20160930,70126.54 ,3802025063,S_0102100_0076,COBK
20160930,39458.90 ,3802025063,S_0102100_0182,COBK
20160930,71488.49 ,3802025063,S_0102100_0030,COBK
20160930,17889.63 ,3802025063,S_0102100_0345,COBK
20160930,67374.12 ,3802025063,S_0102100_0359,COBK
20160930,92804.81 ,3802025063,S_0102100_0408,COBK
20160930,16335.11 ,3802025063,S_0102100_0077,COBK
20160930,70158.18 ,3802025063,S_0102100_0211,COBK
20160930,193610.25 ,3802025063,S_0102100_0492,COBK
20160930,3986.04 ,3802025063,S_0102100_0190,COBK
20160930,692960.29 ,3802025063,S_0102100_0546,COBK
20160930,28053.96 ,3802025063,S_0102100_0568,COBK
20160930,6540.01 ,3802025063,S_0102100_0572,COBK
20160930,12936.40 ,3802025063,S_0102100_0573,COBK
20160131,26470954.56 ,3802025999,S_0102100_0074,COBK
20160131,19817271.69 ,3802025999,S_0102100_0076,COBK
20160131,22451088.38 ,3802025999,S_0102100_0001,COBK
20160131,5417215.96 ,3802025999,S_0102100_0002,COBK
20160131,6208290.95 ,3802025999,S_0102100_0003,COBK
20160131,802809.34 ,3802025999,S_0102100_0005,COBK
20160131,901027.02 ,3802025999,S_0102100_0024,COBK
20160131,5259452.68 ,3802025999,S_0102100_0001,COBK
20160131,15781923.72 ,3802025999,S_0102100_0010,COBK
20160131,3147274.07 ,3802025999,S_0102100_0016,COBK
20160131,4197030.23 ,3802025999,S_0102100_0019,COBK
20160131,878639.60 ,3802025999,S_0102100_0021,COBK
20160131,853465.24 ,3802025999,S_0102100_0068,COBK
20160131,2052077.54 ,3802025999,S_0102100_0154,COBK
20160131,1111438.53 ,3802025999,S_0102100_0040,COBK
20160131,4189598.87 ,3802025999,S_0102100_0077,COBK
20160131,2154492.50 ,3802025999,S_0102100_0078,COBK
20160131,937094.07 ,3802025999,S_0102100_0174,COBK
20160131,644579.90 ,3802025999,S_0102100_0183,COBK
20160131,828019.27 ,3802025999,S_0102100_0071,COBK
20160131,922192.47 ,3802025999,S_0102100_0081,COBK
20160131,3662651.19 ,3802025999,S_0102100_0002,COBK
20160131,3282991.27 ,3802025999,S_0102100_0020,COBK
20160131,3554890.56 ,3802025999,S_0102100_0025,COBK
20160131,292196.95 ,3802025999,S_0102100_0034,COBK
20160131,3634422.55 ,3802025999,S_0102100_0051,COBK
20160131,1287645.50 ,3802025999,S_0102100_0054,COBK
20160131,857929.67 ,3802025999,S_0102100_0072,COBK
20160131,2464390.45 ,3802025999,S_0102100_0004,COBK
20160131,5625078.79 ,3802025999,S_0102100_0053,COBK
20160131,1780244.45 ,3802025999,S_0102100_0027,COBK
20160131,1681179.84 ,3802025999,S_0102100_0031,COBK
20160131,5087983.45 ,3802025999,S_0102100_0191,COBK
20160131,202349.61 ,3802025999,S_0102100_0203,COBK
20160131,217057.93 ,3802025999,S_0102100_0216,COBK
20160131,3063739.79 ,3802025999,S_0102100_0231,COBK
20160131,1494846.06 ,3802025999,S_0102100_0252,COBK
20160131,906277.55 ,3802025999,S_0102100_0030,COBK
20160131,1154627.81 ,3802025999,S_0102100_0345,COBK
20160131,368814.97 ,3802025999,S_0102100_0367,COBK
20160131,1963428.77 ,3802025999,S_0102100_0381,COBK
20160131,2592178.58 ,3802025999,S_0102100_0359,COBK
20160131,8363393.80 ,3802025999,S_0102100_0408,COBK
20160131,16794345.27 ,3802025999,S_0102100_0409,COBK
20160131,784594.51 ,3802025999,S_0102100_0410,COBK
20160131,1451853.56 ,3802025999,S_0102100_0414,COBK
20160131,56509.51 ,3802025999,S_0102100_0330,COBK
20160131,6500887.86 ,3802025999,S_0102100_0458,COBK
20160131,439679.88 ,3802025999,S_0102100_0211,COBK
20160131,745551.77 ,3802025999,S_0102100_0493,COBK
20160131,488125.80 ,3802025999,S_0102100_0545,COBK
20160131,289871.44 ,3802025999,S_0102100_0548,COBK
20160131,158998.03 ,3802025999,S_0102100_0549,COBK
20161231,240980.77 ,3802025066,S_0102100_0546,COBK
20161231,53799.66 ,3802025066,S_0102100_0001,COBK
20161231,9745.25 ,3802025066,S_0102100_0002,COBK
20161231,284612.80 ,3802025066,S_0102100_0010,COBK
20161231,51940.95 ,3802025066,S_0102100_0016,COBK
20161231,18270.16 ,3802025066,S_0102100_0019,COBK
20161231,12978.81 ,3802025066,S_0102100_0020,COBK
20161231,7841.89 ,3802025066,S_0102100_0021,COBK
20161231,16540.19 ,3802025066,S_0102100_0025,COBK
20161231,24328.70 ,3802025066,S_0102100_0040,COBK
20161231,7882.91 ,3802025066,S_0102100_0044,COBK
20161231,19961.04 ,3802025066,S_0102100_0051,COBK
20161231,40735.21 ,3802025066,S_0102100_0053,COBK
20161231,16395.79 ,3802025066,S_0102100_0068,COBK
20161231,113823.87 ,3802025066,S_0102100_0074,COBK
20161231,207454.19 ,3802025066,S_0102100_0076,COBK
20161231,40208.61 ,3802025066,S_0102100_0077,COBK
20161231,4583.33 ,3802025066,S_0102100_0078,COBK
20161231,14909.64 ,3802025066,S_0102100_0081,COBK
20161231,13954.65 ,3802025066,S_0102100_0154,COBK
20161231,10275.03 ,3802025066,S_0102100_0174,COBK
20161231,21866.49 ,3802025066,S_0102100_0182,COBK
20161231,131686.29 ,3802025066,S_0102100_0191,COBK
